Keyword,Match_type,Campaign,Ad_group,Year,Quality_score,Month,Cost,Impressions,Clicks,CTR,Conversions,All_conv_value,Value_per_conv,Search_impr_share
boutique hotels lisbon portugal,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-08-01,2.23,1,1,100.0,0.0,0.0,0.0,14.29
boutique hotel lisbon portugal,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-06-01,2.55,23,1,4.35,0.0,0.0,0.0,36.67
boutique hotel lisbon portugal,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-07-01,1.75,12,1,8.33,0.0,0.0,0.0,21.05
boutique hotel lisbon portugal,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-08-01,0.0,4,0,0.0,0.0,0.0,0.0,17.39
hotel portugal boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-06-01,22.67,53,5,9.43,0.0,0.0,0.0,32.12
hotel portugal boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-07-01,6.91,22,4,18.18,0.0,0.0,0.0,5.0
hotel portugal boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-08-01,29.98,66,14,21.21,0.0,0.0,0.0,15.85
hotel portugal boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-09-01,20.14,23,4,17.39,0.0,0.0,0.0,12.35
hotel portugal boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-10-01,52.22,106,24,22.64,0.0,0.0,0.0,27.53
hotel portugal boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-11-01,4.73,22,2,9.09,0.0,0.0,0.0,35.48
hotel portugal boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-12-01,29.22,64,11,17.19,0.0,8.0,0.0,34.05
hotel boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-04-01,0.0,4,0,0.0,0.0,0.0,0.0,80.0
hotel boutique lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-05-01,2.04,7,2,28.57,0.0,0.0,0.0,58.33
lisbon hotels boutique,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-06-01,3.06,13,1,7.69,0.0,0.0,0.0,31.71
lisbon hotels boutique,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-07-01,5.76,17,2,11.76,0.0,0.0,0.0,25.76
lisbon hotels boutique,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-08-01,0.96,7,1,14.29,0.0,0.0,0.0,35.0
boutique hotel in lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-06-01,2.66,27,1,3.7,0.0,0.0,0.0,32.05
boutique hotel in lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-07-01,8.35,27,4,14.81,0.0,0.0,0.0,19.01
boutique hotel in lisbon,Exact match,Brand_Awareness_USA,Boutique Hotel Lisbon,2023,,2023-08-01,0.0,6,0,0.0,0.0,0.0,0.0,19.35
hotel lisboa,Exact match,Brand_Awareness_PT,Hotel em Lisboa,2023,,2023-11-01,1.04,16,1,6.25,0.0,0.0,0.0,5.0
hotel lisboa,Exact match,Brand_Awareness_PT,Hotel em Lisboa,2023,,2023-12-01,8.9,359,9,2.51,0.0,0.0,0.0,13.96
hotel lisboa portugal,Exact match,Brand_Awareness_PT,Hotel em Lisboa,2023,,2023-12-01,0.0,3,0,0.0,0.0,0.0,0.0,
hotel em lisboa,Exact match,Brand_Awareness_PT,Hotel em Lisboa,2023,,2023-11-01,0.0,0,0,0.0,0.0,0.0,0.0,5.0
hotel em lisboa,Exact match,Brand_Awareness_PT,Hotel em Lisboa,2023,,2023-12-01,16.29,45,11,24.44,0.0,0.0,0.0,12.36
boutique hotel lisboa,Exact match,Brand_Awareness_PT,Boutique Hotel Lisboa,2023,,2023-12-01,21.25,66,21,31.82,0.0,2.0,0.0,63.92
hotel boutique lisboa,Exact match,Brand_Awareness_PT,Boutique Hotel Lisboa,2023,,2023-12-01,17.13,116,19,16.38,0.0,0.0,0.0,61.8
hotel boutique em lisboa,Exact match,Brand_Awareness_PT,Boutique Hotel Lisboa,2023,,2023-12-01,0.92,7,1,14.29,0.0,0.0,0.0,31.25
hotel_brand property_2 hotel & spa,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-01-01,1.15,45,12,26.67,0.0,0.0,0.0,59.21
hotel_brand property_2 hotel & spa,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-02-01,0.0,4,0,0.0,0.0,0.0,0.0,44.44
hotel_brand property_2 Hotel,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-01-01,23.5,616,202,32.79,9.0,35.0,0.78,59.0
hotel_brand property_2 Hotel,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-02-01,6.94,116,46,39.66,0.0,3.0,0.0,62.37
hotel_brand property_2 Lisboa,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-01-01,0.59,23,4,17.39,0.0,0.0,0.0,54.76
hotel_brand property_2 Lisboa,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-02-01,0.0,5,0,0.0,0.0,0.0,0.0,83.33
hotel_brand property_2,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-01-01,2.97,103,34,33.01,1.0,2.0,0.0,57.22
hotel_brand property_2,Exact match,Sales_PT,Marca Sta Marta PT,2023,,2023-02-01,0.74,18,6,33.33,0.0,0.0,0.0,64.29
hotel_brand property_2 hotel,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-01-01,3.14,17,7,41.18,0.0,0.0,0.0,100.0
hotel_brand property_2 hotel,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-02-01,0.99,4,1,25.0,0.0,0.0,0.0,100.0
hotel_brand property_2 lisboa,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-01-01,7.01,40,16,40.0,0.0,0.0,0.0,88.89
hotel_brand property_2 lisboa,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-02-01,0.0,6,0,0.0,0.0,0.0,0.0,75.0
hotel_brand property_2,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-01-01,3.03,12,7,58.33,1.0,0.0,0.0,100.0
hotel_brand property_2,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-02-01,0.63,2,1,50.0,0.0,0.0,0.0,100.0
hotel hotel_brand property_2 lisboa,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-01-01,0.08,4,1,25.0,0.0,0.0,0.0,100.0
hotel hotel_brand property_2 lisboa,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-02-01,0.0,3,0,0.0,0.0,0.0,0.0,100.0
property_2 hotel lisboa,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-01-01,0.0,1,0,0.0,0.0,0.0,0.0,100.0
hotel_brand property_2 hotel & spa,Exact match,Sales_ESP,Marca_Antiga ESP,2023,,2023-01-01,0.21,1,1,100.0,0.0,0.0,0.0,50.0
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,3.4,286,10,3.5,0.0,1.0,0.0,5.0
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,33.54,3951,146,3.7,0.0,56.0,0.0,5.0
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,36.95,4114,133,3.23,0.0,85.0,0.0,12.0
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,33.9,3921,118,3.01,0.0,34.0,0.0,15.53
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,62.08,4237,208,4.91,0.0,62.0,0.0,16.4
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,124.84,8344,393,4.71,0.0,132.0,0.0,15.08
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,54.63,4735,113,2.39,0.0,30.0,0.0,18.13
restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,14.21,1652,31,1.88,0.0,11.0,0.0,25.04
nearby restaurant,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,1.14,93,4,4.3,0.0,0.0,0.0,21.74
nearby restaurant,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,4.47,144,8,5.56,0.0,1.0,0.0,12.5
nearby restaurant,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.71,23,2,8.7,0.0,1.0,0.0,33.33
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.8,41,4,9.76,0.0,8.0,0.0,5.0
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,7.76,668,36,5.39,0.0,12.0,0.0,5.0
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,3.45,316,12,3.8,0.0,5.0,0.0,5.0
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,8.06,534,30,5.62,0.0,18.0,0.0,5.0
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,2.31,215,9,4.19,0.0,2.0,0.0,5.0
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,2.79,249,10,4.02,0.0,3.0,0.0,10.83
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,1.26,66,3,4.55,0.0,0.0,0.0,13.16
restaurant close to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,13,0,0.0,0.0,0.0,0.0,21.43
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.7,36,2,5.56,0.0,1.0,0.0,5.0
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,2.99,556,13,2.34,0.0,5.0,0.0,5.0
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,3.77,316,13,4.11,0.0,0.0,0.0,5.0
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,2.34,177,7,3.95,0.0,2.0,0.0,5.0
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,1.44,366,5,1.37,0.0,1.0,0.0,5.0
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,5.21,564,18,3.19,0.0,10.0,0.0,5.0
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,2.46,231,6,2.6,0.0,2.0,0.0,5.0
food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,53,0,0.0,0.0,0.0,0.0,5.0
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.0,1,0,0.0,0.0,0.0,0.0,5.0
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,0.39,81,2,2.47,0.0,0.0,0.0,5.0
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,0.0,38,0,0.0,0.0,0.0,0.0,5.0
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,1.1,74,3,4.05,0.0,0.0,0.0,5.0
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,1.82,116,6,5.17,0.0,1.0,0.0,5.0
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.99,131,3,2.29,0.0,0.0,0.0,5.0
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,1.21,63,2,3.17,0.0,0.0,0.0,12.16
lunch near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.94,18,2,11.11,0.0,0.0,0.0,5.0
restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.54,156,1,0.64,0.0,0.0,0.0,5.0
restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,22.14,3450,85,2.46,0.0,64.0,0.0,5.0
restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,17.26,2009,60,2.99,0.0,16.0,0.0,24.03
restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,17.22,3424,60,1.75,0.0,26.0,0.0,19.48
restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,0.59,75,2,2.67,0.0,0.0,0.0,19.4
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.56,11,1,9.09,0.0,0.0,0.0,5.0
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,6.48,506,27,5.34,0.0,16.0,0.0,10.85
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,2.19,230,8,3.48,0.0,1.0,0.0,11.78
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,9.62,630,34,5.4,0.0,1.0,0.0,16.08
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,27.19,1040,90,8.65,0.0,9.0,0.0,16.44
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,37.84,1499,118,7.87,0.0,8.0,0.0,19.27
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,8.97,213,21,9.86,0.0,0.0,0.0,15.43
good restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.45,32,1,3.13,0.0,0.0,0.0,34.15
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.0,15,0,0.0,0.0,0.0,0.0,5.0
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,5.02,435,21,4.83,0.0,12.0,0.0,16.2
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,6.45,343,23,6.71,0.0,13.0,0.0,18.32
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,7.1,630,27,4.29,0.0,8.0,0.0,16.37
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,4.52,242,15,6.2,0.0,9.0,0.0,21.32
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,7.67,417,27,6.47,0.0,3.0,0.0,23.05
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.55,37,2,5.41,0.0,0.0,0.0,20.27
closest restaurants to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,13,0,0.0,0.0,0.0,0.0,50.0
lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,0.96,53,3,5.66,0.0,0.0,0.0,5.0
lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,0.4,38,1,2.63,0.0,0.0,0.0,5.0
lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,0.85,61,3,4.92,0.0,0.0,0.0,14.11
lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,1.87,65,5,7.69,0.0,0.0,0.0,15.22
lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,1.1,96,3,3.13,0.0,0.0,0.0,23.81
lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,1,0,0.0,0.0,0.0,0.0,5.0
lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,1,0,0.0,0.0,0.0,0.0,50.0
restaurants near to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,1.4,115,4,3.48,0.0,2.0,0.0,18.24
restaurants near to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,1.17,102,2,1.96,0.0,0.0,0.0,22.9
restaurants near to me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,2.01,77,4,5.19,0.0,0.0,0.0,31.08
lunch restaurant nearby,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.0,2,0,0.0,0.0,0.0,0.0,
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.0,5,0,0.0,0.0,0.0,0.0,5.0
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,1.73,211,9,4.27,0.0,14.0,0.0,5.0
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,2.9,220,14,6.36,0.0,4.0,0.0,5.0
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,1.86,163,8,4.91,0.0,11.0,0.0,13.51
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,4.04,120,13,10.83,0.0,0.0,0.0,14.46
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,2.09,159,7,4.4,0.0,0.0,0.0,13.33
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,52,0,0.0,0.0,0.0,0.0,5.0
gluten free near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.2,20,1,5.0,0.0,1.0,0.0,16.67
lunch spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.0,3,0,0.0,0.0,0.0,0.0,10.0
lunch spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,6,0,0.0,0.0,0.0,0.0,10.0
lunch spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,0,0,0.0,0.0,0.0,0.0,5.0
near by restaurants,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.43,29,1,3.45,0.0,0.0,0.0,25.0
find restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,2.82,350,12,3.43,0.0,5.0,0.0,12.69
find restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,8.28,692,32,4.62,0.0,11.0,0.0,18.64
find restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,2.49,451,9,2.0,0.0,0.0,0.0,20.34
find restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,1.03,80,3,3.75,0.0,1.0,0.0,5.0
find restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,3.27,220,11,5.0,0.0,1.0,0.0,13.87
find restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.78,28,1,3.57,0.0,0.0,0.0,17.95
find restaurants around me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.44,10,1,10.0,0.0,0.0,0.0,37.5
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.0,2,0,0.0,0.0,0.0,0.0,
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,1.13,97,5,5.15,0.0,1.0,0.0,5.0
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,1.82,168,7,4.17,0.0,0.0,0.0,5.0
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,0.0,79,0,0.0,0.0,0.0,0.0,5.0
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,1.1,64,4,6.25,0.0,0.0,0.0,5.0
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,1.6,110,5,4.55,0.0,0.0,0.0,5.0
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,2.17,34,3,8.82,0.0,1.0,0.0,10.87
good food near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,3,0,0.0,0.0,0.0,0.0,5.0
restaurants near my area,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,2.42,151,9,5.96,0.0,7.0,0.0,17.72
restaurants near my area,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,2.52,197,10,5.08,0.0,1.0,0.0,10.9
restaurants near my area,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,2.25,217,8,3.69,0.0,1.0,0.0,17.45
restaurants near my area,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,0.67,169,2,1.18,0.0,1.0,0.0,14.81
restaurants near my area,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.7,118,3,2.54,0.0,0.0,0.0,14.46
restaurants near my area,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,24,0,0.0,0.0,0.0,0.0,20.69
restaurants near my area,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,7,0,0.0,0.0,0.0,0.0,50.0
dining near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.77,22,2,9.09,0.0,0.0,0.0,22.22
dining near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,4,0,0.0,0.0,0.0,0.0,5.0
nice lunch places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.0,6,0,0.0,0.0,0.0,0.0,28.57
nice lunch places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,8,0,0.0,0.0,0.0,0.0,13.33
gluten free menu near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,0.4,67,2,2.99,0.0,1.0,0.0,10.0
gluten free menu near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,0.55,99,3,3.03,0.0,0.0,0.0,5.0
gluten free menu near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,0.0,64,0,0.0,0.0,0.0,0.0,16.67
gluten free menu near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,0.36,40,1,2.5,0.0,0.0,0.0,15.38
gluten free menu near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.42,41,2,4.88,0.0,1.0,0.0,10.71
gluten free menu near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,10,0,0.0,0.0,0.0,0.0,100.0
gluten free menu near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,3,0,0.0,0.0,0.0,0.0,5.0
local restaurants near my location,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.0,1,0,0.0,0.0,0.0,0.0,100.0
local restaurants near my location,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,4,0,0.0,0.0,0.0,0.0,11.11
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-05-01,0.0,2,0,0.0,0.0,0.0,0.0,
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,1.76,98,8,8.16,0.0,12.0,0.0,12.5
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,1.21,118,4,3.39,0.0,1.0,0.0,28.81
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,0.68,101,3,2.97,0.0,1.0,0.0,26.83
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,3.01,73,10,13.7,0.0,1.0,0.0,25.93
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,1.07,107,4,3.74,0.0,0.0,0.0,27.27
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.36,37,1,2.7,0.0,0.0,0.0,10.53
gluten free restaurant near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,10,0,0.0,0.0,0.0,0.0,100.0
nice lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.0,4,0,0.0,0.0,0.0,0.0,12.5
nice lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,6,0,0.0,0.0,0.0,0.0,36.36
nice lunch restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,1,0,0.0,0.0,0.0,0.0,33.33
good dine in restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,0.0,3,0,0.0,0.0,0.0,0.0,11.11
good dine in restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,1.0,36,4,11.11,0.0,2.0,0.0,5.0
good dine in restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,0.0,6,0,0.0,0.0,0.0,0.0,5.0
good dine in restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,0.0,14,0,0.0,0.0,0.0,0.0,5.0
good dine in restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.0,1,0,0.0,0.0,0.0,0.0,20.0
good dine in restaurants near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,1,0,0.0,0.0,0.0,0.0,
eating places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,1.2,157,5,3.18,0.0,3.0,0.0,5.0
eating places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,2.26,322,11,3.42,0.0,4.0,0.0,5.0
eating places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,2.82,251,9,3.59,0.0,2.0,0.0,5.0
eating places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,2.76,241,10,4.15,0.0,1.0,0.0,5.0
eating places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,11.24,986,39,3.96,0.0,35.0,0.0,13.5
eating places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,1.91,86,6,6.98,0.0,4.0,0.0,5.0
eating places near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.41,29,1,3.45,0.0,0.0,0.0,28.57
food spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-06-01,0.27,76,1,1.32,0.0,1.0,0.0,5.0
food spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-07-01,0.56,113,2,1.77,0.0,1.0,0.0,5.0
food spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-08-01,0.42,29,2,6.9,0.0,0.0,0.0,15.07
food spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-09-01,0.24,17,1,5.88,0.0,0.0,0.0,5.0
food spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-10-01,0.21,38,1,2.63,0.0,1.0,0.0,5.0
food spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-11-01,0.0,16,0,0.0,0.0,0.0,0.0,5.0
food spots near me,Exact match,Restaurant_ENG,Restaurants near me,2023,,2023-12-01,0.0,6,0,0.0,0.0,0.0,0.0,12.5
hotel hotel_brand lisboa,Exact match,Sales_ESP,Marca_Nova_ESP,2023,,2023-01-01,4.89,28,12,42.86,0.0,0.0,0.0,100.0
hotel hotel_brand lisboa,Exact match,Sales_ESP,Marca_Nova_ESP,2023,,2023-02-01,0.34,9,1,11.11,0.0,0.0,0.0,90.0
